basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4705801,ca.proc.d.2017-04-12.9481203,2017-04-12,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,,," It being Wednesday, we will now have the singing of the national anthem led by the hon. member for Sarnia—Lambton.
[Members sang the national anthem]",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4705802,ca.proc.d.2017-04-12.9481210,2017-04-12,e915cec9-7164-4846-aeb5-d5bf2e4f3598,214562,"Mr. Xavier Barsalou-Duval (Pierre-Boucher—Les Patriotes—Verchères, BQ)",,Statements By Members,Malala Yousafzai,,"Mr. Speaker, these are difficult times for humanity. World peace is more of a dream than a possibility or a reality. Extremism keeps us at arms' length and is tearing us apart. Around the world, there is too much fear, hate, and violence. When humanity faces difficult times, a glimmer of hope always appears.
Malala is a glimmer of hope, and she invites us to be open with one another and to work towards the equality of men and women. She invites us to abandon our prejudices, to get to know one another, and to love one another more. We are pleased to have Malala Yousafzai with us. We admire her. Taking a stand, fighting for justice and for the fundamental right to education, overcoming adversity, and wanting to build a better world is truly inspiring!
I thank Malala for being that extraordinary ray of sunshine that the world truly needs. Thank you for being here with us.",Bloc,Pierre-Boucher—Les Patriotes—Verchères,Xavier Barsalou-Duval,http://www.parl.gc.ca/Parliamentarians/en/members/xavier-barsalou-duval(214562)
4705803,ca.proc.d.2017-04-12.9481213,2017-04-12,93d34552-e08f-449a-86bf-d0cac6a69f23,232967,"Mr. Bryan May (Cambridge, Lib.)",,Statements By Members,Armenia,,"Mr. Speaker, last year I participated in the global forum for the prevention of genocide in Armenia and represented Canada at the Armenian genocide remembrance ceremonies. On April 24, we honour the memories of more than one million Armenians who lost their lives. 
Preventing atrocities is contingent on recognizing, remembering, and understanding genocides. All nations and peoples must recognize genocide as not a political issue but a historic one. The victims' memories are desecrated today by the wilful ignorance of those who choose to deny these events. Reflecting on genocides, including Armenia, Ukraine, Rwanda, Bosnia, Yazidis, and the Holocaust, we must commit ourselves to the obligations that our humanity demands, ensuring genocide is ended.
I stand with the Armenian community in Cambridge and across Canada as we proclaim: never again.",Liberal,Cambridge,Bryan May,http://www.parl.gc.ca/Parliamentarians/en/members/bryan-may(232967)
4705804,ca.proc.d.2017-04-12.9481217,2017-04-12,e277e13e-59ec-425f-a957-eb5e54d8cb62,216144,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",,Statements By Members,Charity Events,,"Mr. Speaker, before talking about my riding, I would like to personally commend you for the comments you made to Malala, particularly the things you said about her parents. Your speech was excellent. I thank you and congratulate you for that.
Like all members of the House, I was in my riding last weekend. I had the pleasure of meeting hundreds of people at charity events. Every weekend I meet committed people, proud Canadians, who are always ready to help others. These include members of the Club de plongeon de Québec, where hundreds of young people and parents care about the future of our youth; the Ancienne-Lorette and Val-Bélair Knights of Columbus, which hold fundraisers to help those in need; the Ancienne-Lorette scouts, who are getting ready for summer camp by hosting their annual spaghetti dinner; the Neufchâtel optimist club; and even family friends and the Christian community of Saint-Ambroise, whom I met at the sugar shack. ",Conservative,Louis-Saint-Laurent,Gérard Deltell,http://www.parl.gc.ca/Parliamentarians/en/members/gerard-deltell(216144)
4705805,ca.proc.d.2017-04-12.9481218,2017-04-12,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Statements By Members,Charity Events,,"I thank the hon. member. That is a good way to get the floor for a few more seconds.
The hon. member for Parkdale—High Park.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4705806,ca.proc.d.2017-04-12.9481221,2017-04-12,bbf2ffbd-6780-4792-8a0a-fae1bd72a6c4,229495,"Mr. Arif Virani (Parkdale—High Park, Lib.)",,Statements By Members,The Environment,,"Mr. Speaker, April 22 is Earth Day. In recognition, I want to acknowledge a tremendous organization in my riding of Parkdale—High Park: Green 13. 
Green 13 is a collection of residents in my community who work hard every day to raise awareness about the most pressing issue of our generation: climate change. These amazing volunteers dedicate their time to advocating for environmental sustainability and promoting little ways we can all change our behaviour to better protect our communities and our planet. Green 13 is so successful that they have actually inspired a sequel, Green 14, in the other half of my riding. I now have not one but two grassroots groups working hard to protect the environment. 
I hope that list keeps growing, but I also know that the fight for a greener future will not be won unless we all play our part. This Earth Day, and every day, I urge all of us to take up this vital fight against climate change.",Liberal,Parkdale—High Park,Arif Virani,http://www.parl.gc.ca/Parliamentarians/en/members/arif-virani(229495)
4705807,ca.proc.d.2017-04-12.9481234,2017-04-12,aa073ec9-d887-4192-a2ff-f3acbd6709b2,217276,"Mr. Scott Duvall (Hamilton Mountain, NDP)",,Statements By Members,Pensions and Benefits,,"Mr. Speaker, the government and the Prime Minister really need to decide whose side they are on. 
The Canadian government recently gave Bombardier millions of dollars in corporate welfare. In return, the company laid off workers while giving multi-million dollar bonuses to its executives. The rich get richer, the workers suffer, and the government simply shrugs as if everything is fine. 
When the court allowed U.S. Steel to walk away from its pension obligations, the government and the Prime Minister simply shrugged and said that they are engaged. When U.S. Steel was given permission to cut off funding for pensioners' health care benefits, while at the same time sitting on millions of dollars in cash and giving its executives lavish bonuses, the government and the Prime Minister simply shrugged and said that they are engaged.
Well, the workers and pensioners in Hamilton want to know: On whose behalf are they engaged? It certainly is not the pensioners or the workers.",NDP,Hamilton Mountain,Scott Duvall,http://www.parl.gc.ca/Parliamentarians/en/members/scott-duvall(217276)
4705808,ca.proc.d.2017-04-12.9481246,2017-04-12,e38f0ee9-418f-4b86-a6fd-2c859c05d475,229509,"Ms. Kamal Khera (Brampton West, Lib.)",,Statements By Members,Vaisakhi,,"Mr. Speaker, Waheguru Ji Ka Khalsa, Waheguru Ji Ki Fateh. 
 I rise today to wish all celebrating in Brampton West, across Canada, and around the world a very happy Vaisakhi.
 Vaisakhi marks the anniversary of the creation of Khalsa by Guru Gobind Singh Ji, and the founding of the fundamental principles of equality, unity, selfless service, and social justice, values that we are all proud to share as Canadians.
Sikhs arrived in Canada over 100 years ago, and these principles have guided us in building our country. From coast to coast to coast, Sikh Canadians have helped build communities, have fought for equality, have served in our military, and have made significant contributions to our economic and social fabric.
Today these guiding principles are conserved by the efforts of the many gurdwaras all across Canada. I would like to thank the Gurdwara Sikh Sangat in my riding of Brampton West in promoting and upholding these values of Sikhism and making me proud not only as a Sikh but also as a Canadian.",Liberal,Brampton West,Kamal Khera,http://www.parl.gc.ca/Parliamentarians/en/members/kamal-khera(229509)
4705809,ca.proc.d.2017-04-12.9481249,2017-04-12,a1ab84bb-cc28-4c72-aa62-fb64d69a6673,216972,"Mr. Len Webber (Calgary Confederation, CPC)",,Statements By Members,Cancer,,"Mr. Speaker, every three minutes cancer picks a fight with another Canadian. That is over 200,000 new cases of cancer diagnosed every year in this country, and those numbers are projected to increase by nearly 40% by 2030.
Even with these disappointing numbers, the overall cancer survival rate has increased from 35% back in the 1950s to over 60% today, thanks in part to research funded by daffodil sales. Yes, April is Daffodil Month, and by making a donation, by buying a daffodil pin, or buying the actual flower means that we are supporting a long history of helping people with cancer and funding life-saving research, education, and support services.
 Please support the annual Canadian Cancer Society's April daffodil campaign.",Conservative,Calgary Confederation,Len Webber,http://www.parl.gc.ca/Parliamentarians/en/members/len-webber(216972)
4705810,ca.proc.d.2017-04-12.9481253,2017-04-12,d32cbf2b-5b28-4698-ba39-c1ac2f736c3e,229488,"Mr. Joël Lightbound (Louis-Hébert, Lib.)",,Statements By Members,2600 Rochebelle Cadet Corps,,"Mr. Speaker, Canadian Cadet Organizations is the largest youth program in Canada. Speaking purely objectively, the 2600 Rochebelle Cadet Corps is without a doubt one of the most dynamic in the country. Their motto, “challenges, discipline, unity”, summarizes the values of these young people who gather to forge bonds and develop their leadership skills and their civic engagement while challenging themselves physically.
This year, as we celebrate Canada's 150th anniversary, they are celebrating their 60th. I had the honour of marking the occasion with them on April 1. I would like to wish them a happy 60th anniversary, and I also want to thank their captain, Patrick Bélanger, for his dedication, as well as the parents, officers, and volunteers, such as André Picard, people who work every day to help mould these young cadets into model citizens who make a positive contribution to our society.
Cadets, we are proud of you. Sixty years is worth celebrating. I wish you another 60 years and more.
Happy 60th anniversary to the Rochebelle cadets.",Liberal,Louis-Hébert,Joël Lightbound,http://www.parl.gc.ca/Parliamentarians/en/members/joel-lightbound(229488)
