basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
33153,ca.proc.d.1902-04-04.1,1902-04-04,,,,topic,IRREGULAR PETITIONS.,,,,,,,
33154,ca.proc.d.1902-04-04.1.1,1902-04-04,3ea75794-f03a-4c09-b8b3-a2a775257b81,ca.m.4695,Mr. SPEAKER.,Speaker of the Senate,IRREGULAR PETITIONS.,,,"In regard to petitions Nos. 1 to 42, asking aid for the construction of the Montreal bridge, as they involve the expenditure of public money, and in addition as petition marked 41 has not, as required by rule 85, three signatures attached to the prayer, they are out of order. The same thing applies to petitions Nos. 43 and 44 which ask a sum of money to be expended for a harbour of refuge on the Bay of Fundy. These two petitions asking for the construction of that harbour also involve an expenditure of public money and are therefore out of order. The only petition which is in order therefore, is the first one.

",Liberal,,Lawrence Geoffrey Power,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3ea75794-f03a-4c09-b8b3-a2a775257b81&Language=E&Section=ALL
33155,ca.proc.d.1902-04-04.2,1902-04-04,,,,topic,FIRST READINGS.,,,,,,,
33156,ca.proc.d.1902-04-04.2.1.1,1902-04-04,,,,stagedirection,,,,"Bill (No. 93) respecting the Hudson's Bay and North-west Railway Company-Mr. Oliver.
Bill (No. 94) respecting the Calgary and Edmonton Railway Company.-Mr. Barker.
Bill (No. 95) to incorporate the Penny Bank.-Mr. Osier.
Bill (No. 96) to incorporate the Manitoba and Keewatin Railway Company-Mr. McCreary.
Bill (No. 97) to incorporate the Dominion Railway and Power Company.-Mr. Cowan.
Bill (No. 98) to incorporate the Montreal * Subway Company.-Mr. McCarthy.
Bill (No. 99) respecting the Montreal and Southern Counties Railway Company.- Mr. Demers (St. John and Iberville).
Bill (No. 100) to incorporate the Toronto and Niagara Power Company.-Mr. Campbell.
Bill (No. 101) to incorporate the Nepigou Railway Company.-Mr. Campbell.
Bill (No. 102) to incorporate the Gaspe and Western Railway Company.-Mr. Talbot.
Bill (No. 103) respecting the Lake Champlain and St. Lawrence Ship Canal Company.-Mr. Malouin.",,,,
33157,ca.proc.d.1902-04-04.3,1902-04-04,,,,topic,TREATY RESPECTING THE PRESERVATION OF INDUSTRIAL PROPERTIES.,,,,,,,
33158,ca.proc.d.1902-04-04.3.1,1902-04-04,5e8a24b4-f155-4f3d-aacc-e6da13c93756,ca.m.4254,Mr. R. L. BORDEN (Halifax).,Leader of the Official Opposition,TREATY RESPECTING THE PRESERVATION OF INDUSTRIAL PROPERTIES.,,,"Before the Orders of the Day are called, I wish to mention to my right lion, friend that 1 observe a press despatch from Washington yesterday in these terms :
Washington, April 2, 1902. Secretary Hay and Mr. Raikes, secretary of the British- embassy today signed a treaty extending to the British colonies .he provisions of the original treaty between the United States and Great Britain for the preservation of industrial properties.
There was some such treaty more particularly with regard to trade marks in 1877; subsequently a treaty between France and Spain and other nations to which the United States and Great Britain also became parties at a later date. I understood that these two conventions already applied to the British colonies. I would like to know whether my right hon. friend has any information on the subject which he would like to give to the House V

",Conservative (1867-1942),,Robert Laird Borden,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5e8a24b4-f155-4f3d-aacc-e6da13c93756&Language=E&Section=ALL
33159,ca.proc.d.1902-04-04.3.2,1902-04-04,intervention,,,,TREATY RESPECTING THE PRESERVATION OF INDUSTRIAL PROPERTIES.,,,"The government has uo information whatever upon the subject, but of course its attention has been called to the despatch quoted by my hon. friend, and we have asked, and at this moment are expecting information with regard to it. Without having received any such information, I am quite sure of one thing; That whatever treaty has been concluded by Great Britain with the United States, would not



ipso facto apply to the colonies, but that the colonies will be left to decide for themselves whether or not they shall be parties to that agreement whatever it may be.

",,,The PRIME MINISTER (Rt. Hon. Sir Wilfrid Laurier).,
33160,ca.proc.d.1902-04-04.4,1902-04-04,,,,topic,WAYS AND MEANS-THE BUDGET.,,,,,,,
33161,ca.proc.d.1902-04-04.4.1.1,1902-04-04,,,,stagedirection,,,,"House resumed adjourned debate on the proposed motion of the Minister of Finance (Hon. Mr. Fielding) :
That Mr. Speaker do now leave the Chair for the House to go into committee to consider of the Ways and Means ""for raising the Supply to be granted to His Majssty ; and the proposed motion of Mr. Borden (Halifax) in amendment thereto.",,,,
33162,ca.proc.d.1902-04-04.4.2,1902-04-04,,,,subtopic,WAYS AND MEANS-THE BUDGET.,,,"['I was not present at the committee when this Bill was discussed. Probably the Minister of Railways and Canals (Hon. Mr. Blair) has had the matter under consideration and if the usual provisions in the bridge Bills are included in this that is all that is necessary. I would suggest that we proceed with the Bill, reserving this one point.\nSubsection C of section 8 allowed to stand.\nProgress reported.']",,,,
33163,ca.proc.d.1902-04-04.4.2.1,1902-04-04,intervention,,,,WAYS AND MEANS-THE BUDGET.,,,"Mr. Speaker. At the hour at which I moved the adjournment of the debate last night, it seemed inadvisable to ask the House to listen then to the remarks which I feel it incumbent upon me to make in this debate. I would not have cared to enter into a discussion of the public questions of the day at this time, had it not been for some statements which have been made by gentlemen on the opposite side of the House in regard to two or three matters in which I am somewhat, personally concerned, and in which I have been taking considerable interest during the present administration. Hon. gentlemen opposite have made some statements in this debate which I cannot help characterizing as not only reckless hut rash, inasmuch as *they have shown thereby the lack of study of the condition of affairs and of what has actually occurred under the administration of the present government during the last few years.
First, let me say a word or two in regard to a matter which was brought up by my hon. friend and colleague the Minister of Trade and Commerce (Hon. Sir Richard Cartwright), when he spoke a week or two ago in this debate, in regard to certain figures pertaining to the census which has been taken by my department during the past year. Hon. gentlemen opposite alleged that my hon. friend the Minister of Trade and Commerce had made statements which could not be substantiated, and one hon. gentleman, the hon. member for Pictou (Mr. Bell) undertook to disprove some of those statements, and asked that further proof of them be submitted. I venture to think that my hon. friend the Minister of Trade and Commerce put this matter in an incontrovertible form before the House, so far as the broad question is concerned. The statements which he made did not go into such detail as could perhaps be called absolute and entire proof on every point; but they were sufficiently detailed. I think, to appeal to the mind of any unprejudiced individual who either heard or read them, and to prove his main contention, which was that the census cf 1801 was unduly swelled in the figures of population, and that therefore

",,,The MINISTER OF AGRICULTURE (Hon. Sydney A. Fisher).,
33164,ca.proc.d.1902-04-04.4.2.2,1902-04-04,e2f3ce71-bd81-4d34-8a08-56a140552231,ca.m.3549,Sir WILFRID LAURIER.,Prime Minister; President of the Privy Council,WAYS AND MEANS-THE BUDGET.,,,"comparisons on this point were unfair to the progress and prosperity of Canada during the last decade, and that it was necessary to show that these were unfair, or else the people of the world and the people of our own country, in studying the census, might not understand and appreciate to the full extent the immense progress which Canada has made in the last few years.
Now, Sir, I have under my hand a number of statements which go into greater detail than those submitted by my hon. friend. I venture therefore to supplement what he has stated by placing some of these statements before the House and the country. They are far too voluminous for me to read them all ; but I wish to read some specimen ones, which I have taken very much at random, amongst the many papers which were laid on the Table by the Minister of Trade and Commerce, and other statements which I have prepared. My hon. friend from Pictou claimed that in the taking of the census of 1891 extreme care had been taken by the government and the minister in charge of the department at that time to insist that the enumerations should be carefully and accurately made. He pointed out that, in so far as industrial establishments were concerned, the enumerators were instructed to include only those which had an annual output of $200. He therefore concluded that it was only such establishments that were included in the tabulation of the census of 1891, and that it was quite reasonable that industrial establishments yielding an annual output of $200 should be regarded as industrial establishments.
I have under my hand the instructions which were issued to the enumerators in 1891, and I find no such statement in those instructions. There was no instruction given to the enumerators that they should only include industrial establishments which gave an annual output of $200. As a matter of fact, that was the same instruction as was given in 1871, in 1881 and in this last census. I do not quarrel with that instruction, but I want to correct the impression that was conveyed by the remarks of my hon. friend from Pictou.
But, further than that, I find that in these tabulations not only did the enumerators take industrial establishments which had not an annual output of $200, but here in the bureau at Ottawa such establishments were included to a very large number indeed. I have in my hand the third volume of that census, which gives these industrial establishments. I have not undertaken to go through the whole 386 pages of that volume, but I did go through the first 80 pages, and as a specimen I find that in those 80 pages there are 339 industrial establishments included in the tabulation the product of each of which was less than $200- a pretty fair proportion, in fact a very large proportion of the whole number.

",Liberal,,Wilfrid Laurier,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e2f3ce71-bd81-4d34-8a08-56a140552231&Language=E&Section=ALL
