basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4786042,ca.proc.d.2019-06-19.10718493,2019-06-19,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Canada-United States-Mexico Agreement Implementation Act,," It being 12 a.m., pursuant to order made on Tuesday, May 28 and pursuant to Standing Order 24(1) the House stands adjourned until later this day at 2 p.m.
 (The House adjourned at 12 a.m.)",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4786043,ca.proc.d.2019-06-19.10718853,2019-06-19,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,,,,"It being Wednesday, we will now have the singing of the O'Canada led by the hon. member for Chatham-Kent—Leamington. 
[Members sang the national anthem]",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4786044,ca.proc.d.2019-06-19.10718899,2019-06-19,350c31fd-6260-4c63-bd17-0746cb6f4120,233807,"Hon. Jane Philpott (Markham—Stouffville, Ind.)",,Statements By Members,Drug Prices,,"Mr. Speaker, I am delighted to see the final report of the advisory council on pharmacare. I strongly support universal single-payer public pharmacare so Canadians have access to medicines. I hope the recommendations will be implemented.
However, I am concerned about the prices Canadians pay. There has not been progress to reform the Patented Medicine Prices Review Board. In 2017, I proposed regulatory changes to help the PMPRB protect consumers from high prices. This included changing the countries with which we compared prices. We said that value for money should factor into drug prices. We proposed that refunds should be reported to increase transparency and set fair prices. Those changes were to be in place by the end of 2018, but this has not happened. 
National pharmacare is essential, but it must be accompanied by good stewardship of public funds. Canadians should not pay the third highest drug prices in the world. I encourage the Minister of Health to proceed with the PMPRB reform without further delay.",Independent,Markham—Stouffville,Jane Philpott,http://www.parl.gc.ca/Parliamentarians/en/members/jane-philpott(233807)
4786045,ca.proc.d.2019-06-19.10718913,2019-06-19,a5384703-9cfa-4420-b899-8c14c919115a,220516,"Mr. Marwan Tabbara (Kitchener South—Hespeler, Lib.)",,Statements By Members,Government Policies,,"Mr. Speaker, over the past three and a half years, our government's policies have been very beneficial for my riding of Kitchener South—Hespeler.
The Canada child benefit has supported more than 20,000 children, who have received a total of $246 million in tax-free benefits. Our middle-class tax cut saved 2,800 of my constituents an average of $1,000. Our housing plan funded the building and repairing of 1,440 homes and subsidized 2,240 units. Our doubling of funding for the Canada summer jobs program provided jobs for 658 people. We lowered the small business tax from 11% to 9%, saving an average of $7,500 for small business owners. When we doubled the gas tax transfer, Kitchener and Cambridge gained more than $11 million. That was on top of the $118 million for infrastructure funding that went into transit, water facilities and roads.
I am looking forward to returning here in November to continue the hard work for Canadians.",Liberal,Kitchener South—Hespeler,Marwan Tabbara,http://www.parl.gc.ca/Parliamentarians/en/members/marwan-tabbara(220516)
4786046,ca.proc.d.2019-06-19.10718871,2019-06-19,f6937160-f4b0-4abd-b74a-a24349b6c2b0,216561,"Mr. Brad Trost (Saskatoon—University, CPC)",,Statements By Members,Dominion Day,,"Mr. Speaker, this July 1, millions of Canadians will wish each other a happy Canada Day. I will join them by wishing them a happy Dominion Day. 
Drawing its inspiration from Psalm 72:8, “And he shall have dominion from sea to sea, and from the river to the ends of the earth”, the term “dominion” has a distinctly Canadian origin. It was proposed by Sir Samuel Leonard Tilley of New Brunswick, and it is a beautiful term to describe this vast land we call Canada. The loss of Dominion Day, to quote former Senator Hartland Molson, was “another very small step in the process of obscuring our heritage.”
Dominion is a term of dignity, beauty and poetry. It signified that Canadian origins were different from the republics and kingdoms of the world. It is a term and a day that needs to be brought back.
Therefore, let me wish my fellow Canadians, this July 1, happy Dominion Day.",Conservative,Saskatoon—University,Bradley Trost,http://www.parl.gc.ca/Parliamentarians/en/members/bradley-trost(216561)
4786047,ca.proc.d.2019-06-19.10718877,2019-06-19,deea27ee-c7f2-4442-99ac-2417bbea8359,242082,"Mr. Steven MacKinnon (Gatineau, Lib.)",,Statements By Members,Gatineau,,"Mr. Speaker, so many great things have happened in Gatineau. Here are some numbers. Over the past four years, we increased support for seniors, restored the retirement age to 65, created 624 student summer jobs and supported 2,178 affordable housing units. Every month, 11,230 families receive $550 tax-free per child thanks to the Canada child benefit. We are investing in our infrastructure and public transit. The Gatineau 2 project is the biggest building project in Canada.
We restored respect for the public service and are on track to fixing the pay problems the previous government left us. I am proud to have helped bring about the adoption of prompt payment for businesses working on federal projects and, most importantly, recognition in the budget that we need a sixth crossing.
The Government of Canada has higher hopes for Gatineau's future than ever before. The best is yet to come.",Liberal,Gatineau,Steven MacKinnon,http://www.parl.gc.ca/Parliamentarians/en/members/steven-mackinnon(242082)
4786048,ca.proc.d.2019-06-19.10718946,2019-06-19,c861cfd8-ac30-4ddf-9d31-79dd34dcc59e,236900,"Ms. Ruth Ellen Brosseau (Berthier—Maskinongé, NDP)",,Statements By Members,Gilles Gervais,,"Mr. Speaker, I am pleased to rise today to say a few words about Gilles Gervais and to wish him a happy retirement.
Mr. Gervais has worked on the Hill for more than 30 years. He started out in the 1980s as a constable, then he was a sergeant in the galleries, and more recently an Assistant Deputy Sergeant-at-Arms. Throughout all that time he always carried out his duties with professionalism. He always treated his assignments with care and treated others with respect.
Soon he will be retired and will no longer have to take time off when the fishing is not so great. He will have plenty of time to work on his sculptures and take up new hobbies.
We will all remember his sunny disposition and we will certainly miss his special sense of humour. Right, Darryl?
I thank him for his commitment to the House of Commons and for his fine service to all parliamentarians and everyone who has worked here.
Gilles, on behalf of all my colleagues, I wish you a happy retirement. Thank you for your dedication.",New Democratic Party,Berthier—Maskinongé,Ruth Ellen Brosseau,http://www.parl.gc.ca/Parliamentarians/en/members/ruth-ellen-brosseau(236900)
4786049,ca.proc.d.2019-06-19.10718883,2019-06-19,f3e80d5d-ca86-4d25-bd54-e0f297634469,245494,"Mr. René Arseneault (Madawaska—Restigouche, Lib.)",,Statements By Members,2019 General Election,,"Mr. Speaker, in 2015, Canadians placed their trust in us to put an end to 10 years of austerity.
Four years later, our numbers do not lie. Our policies have lifted over 825,000 people out of poverty, including 100,000 seniors and more than 278,000 children. We now have the lowest level of poverty in Canadian history.
We have cut taxes for families and small businesses, one million jobs have been created since we were elected and we have the lowest unemployment figures in 50 years.
For rural regions, we doubled the gas tax fund by investing an extra $2.2 billion for municipal projects across Canada. We also announced over $164 million for the Atlantic Canada Opportunities Agency. Small communities in Canada need this infrastructure.
Our government has invested in Canadians and their communities. The results are plain to see, and now is not the time for a return to the harmful policies of the opposition.",Liberal,Madawaska—Restigouche,René Arseneault,http://www.parl.gc.ca/Parliamentarians/en/members/rene-arseneault(245494)
4786050,ca.proc.d.2019-06-19.10718888,2019-06-19,8880684e-3bb8-4705-a2b4-767f37811391,217783,"Mr. Dean Allison (Niagara West, CPC)",,Statements By Members,Retirement Congratulations,,"Mr. Speaker, as we close out this session and go into another election, we often celebrate the contributions of MPs who have decided to retire from this place.
It is also important to take some time to acknowledge the incredible work done by people who serve around the parliamentary precinct. That is why I would like to recognize Marguerite Charlebois.
Marguerite has worked in the parliamentary restaurant since January 21, 1981, close to four decades. She will be retiring at the end of this week. Imagine trying to manage all of the different political parties, people and personalities and making sure they end up in the right place and at the right table so their conversations are kept private as much as possible.
Since my first days in Ottawa in 2004, Marguerite has been exceptionally pleasant, welcoming and friendly. I am not sure people realize how difficult it is for the parliamentary restaurant staff to manage their personal and professional lives around a challenging parliamentary calendar.
I think I can speak for all members in the House and our Wednesday crew, who have had the pleasure to get to know her, in wishing Marguerite all the best in everything she does in the next chapter of her life.
I thank Marguerite. I hope our paths will cross again. Marguerite is always welcome to my home town of Niagara, where I look forward to serving her.",Conservative,Niagara West,Dean Allison,http://www.parl.gc.ca/Parliamentarians/en/members/dean-allison(217783)
4786051,ca.proc.d.2019-06-19.10718891,2019-06-19,8d76bafe-6072-47e5-8308-42baae84cc00,242075,"Mrs. Alaina Lockhart (Fundy Royal, Lib.)",,Statements By Members,Fundy Royal,,"Mr. Speaker, as I walked up the Hill last night, I took pause to look at the beauty of Parliament Hill and all that it represents. Serving the people of Fundy Royal in this 42nd Parliament has been a true honour and the most challenging work of my life.
To understand local and national issues and to represent the interests of my constituents is a duty that I have not taken lightly. I am inspired by local community leaders, organizations and individuals, who are all as passionate as I am about the future of our area.
By working together, we have delivered supports for people at all stages in their lives, and we are making real progress. Over 14,000 children in Fundy Royal are better off today thanks to the Canada child benefit. As well, 825,000 Canadians have been lifted out of poverty. We have the lowest unemployment rate in 50 years and we finally have population growth in Atlantic Canada.
I thank the people of Fundy Royal for working with me and inspiring me. This is what working for Fundy Royal truly looks like. Together, I know we will continue to make a difference when I am sent back here as the member of Parliament for Fundy Royal.",Liberal,Fundy Royal,Alaina Lockhart,http://www.parl.gc.ca/Parliamentarians/en/members/alaina-lockhart(242075)
4786052,ca.proc.d.2019-06-19.10718894,2019-06-19,b480ca59-cff5-4fed-b0ab-a833f923ef98,242805,"Mr. Frank Baylis (Pierrefonds—Dollard, Lib.)",,Statements By Members,Pierrefonds—Dollard,,"Mr. Speaker, I would like to thank the citizens of Pierrefonds—Dollard and Île Bizard for giving me the honour of serving them as their member of Parliament.
Our community is rich in cultural, religious, linguistic and ethnic diversity, and I was proud to represent it. No one can do everything on their own, and I was lucky to have the support of many wonderful employees and volunteers.
I believe politics to be an honourable profession. I have been greatly impressed by my colleagues in this House, and when I say colleagues, I mean all members of Parliament. I believe that all of us come here in good faith to do what we believe is right for our country, Canada, and I salute them all.
Finally, I thank my wife, my children, my parents and my entire family. They are the world to me.",Liberal,Pierrefonds—Dollard,Frank Baylis,http://www.parl.gc.ca/Parliamentarians/en/members/frank-baylis(242805)
